review_id,rating_x,entity_text,entity_label,entity_description,sentiment_label,sentiment_score,rating_y
1667,2,Bob Cordes,PERSON,"People, including fictional",Positive,0.7222222222222222,2
1668,2,Mikasa,GPE,"Countries, cities, states",Positive,0.6296296296296295,2
1669,2,Calla Lily 20,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
1669,2,20,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
1669,2,Calla Lily Dinnerware,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
1669,2,Calla Lily,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
1670,2,- year,DATE,Absolute or relative dates or periods,Positive,0.42857142857142855,2
1670,2,3 years,DATE,Absolute or relative dates or periods,Positive,0.42857142857142855,2
1670,2,first,ORDINAL,"""first"", ""second"", etc.",Positive,0.42857142857142855,2
1671,2,first,ORDINAL,"""first"", ""second"", etc.",Positive,0.4936708860759493,2
1671,2,Marshall,PERSON,"People, including fictional",Positive,0.4936708860759493,2
1671,2,North American,NORP,Nationalities or religious or political groups,Positive,0.4936708860759493,2
1671,2,three,CARDINAL,Numerals that do not fall under another type,Positive,0.4936708860759493,2
1671,2,fourth,ORDINAL,"""first"", ""second"", etc.",Positive,0.4936708860759493,2
1671,2,Marshall Hollenzer,PERSON,"People, including fictional",Positive,0.4936708860759493,2
1671,2,at least two,CARDINAL,Numerals that do not fall under another type,Positive,0.4936708860759493,2
1672,2,Saint Martin,PERSON,"People, including fictional",Positive,1.0,2
1672,2,St. Martin de Porres,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
1672,2,the years,DATE,Absolute or relative dates or periods,Positive,1.0,2
1673,2,Caribes,PERSON,"People, including fictional",Positive,0.3478260869565217,2
1673,2,second,ORDINAL,"""first"", ""second"", etc.",Positive,0.3478260869565217,2
1673,2,Today,DATE,Absolute or relative dates or periods,Positive,0.3478260869565217,2
1673,2,third,ORDINAL,"""first"", ""second"", etc.",Positive,0.3478260869565217,2
1673,2,Cienfuegos,PERSON,"People, including fictional",Positive,0.3478260869565217,2
1673,2,Caribes,PERSON,"People, including fictional",Positive,0.3478260869565217,2
1673,2,first,ORDINAL,"""first"", ""second"", etc.",Positive,0.3478260869565217,2
1673,2,spanish,NORP,Nationalities or religious or political groups,Positive,0.3478260869565217,2
1673,2,Vasquez - Figueroa,ORG,"Companies, agencies, institutions, etc.",Positive,0.3478260869565217,2
1673,2,the New World,EVENT,"Named hurricanes, battles, wars, sports events, etc.",Positive,0.3478260869565217,2
1673,2,Amazon,ORG,"Companies, agencies, institutions, etc.",Positive,0.3478260869565217,2
1673,2,Tuareg,PERSON,"People, including fictional",Positive,0.3478260869565217,2
1673,2,Yaiza,PERSON,"People, including fictional",Positive,0.3478260869565217,2
1674,2,first,ORDINAL,"""first"", ""second"", etc.",Neutral,-0.030927835051546466,2
1674,2,second,ORDINAL,"""first"", ""second"", etc.",Neutral,-0.030927835051546466,2
1674,2,six,CARDINAL,Numerals that do not fall under another type,Neutral,-0.030927835051546466,2
1674,2,Alberto Vasquez-Figueroa,PERSON,"People, including fictional",Neutral,-0.030927835051546466,2
1674,2,first,ORDINAL,"""first"", ""second"", etc.",Neutral,-0.030927835051546466,2
1674,2,first,ORDINAL,"""first"", ""second"", etc.",Neutral,-0.030927835051546466,2
1674,2,Amazon,ORG,"Companies, agencies, institutions, etc.",Neutral,-0.030927835051546466,2
1674,2,six,CARDINAL,Numerals that do not fall under another type,Neutral,-0.030927835051546466,2
1674,2,one,CARDINAL,Numerals that do not fall under another type,Neutral,-0.030927835051546466,2
1675,1,Belva,GPE,"Countries, cities, states",Neutral,-0.11111111111111108,1
1675,1,first,ORDINAL,"""first"", ""second"", etc.",Neutral,-0.11111111111111108,1
1675,1,100,CARDINAL,Numerals that do not fall under another type,Neutral,-0.11111111111111108,1
1675,1,Evergreen,ORG,"Companies, agencies, institutions, etc.",Neutral,-0.11111111111111108,1
1676,1,Belva Plain,GPE,"Countries, cities, states",Positive,0.28571428571428575,1
1677,1,first,ORDINAL,"""first"", ""second"", etc.",Neutral,0.02439024390243905,1
1677,1,Belva Plain,PERSON,"People, including fictional",Neutral,0.02439024390243905,1
1679,2,After the Fire,WORK_OF_ART,"Titles of books, songs, etc.",Positive,0.5121951219512194,2
1679,2,Hyancinth,ORG,"Companies, agencies, institutions, etc.",Positive,0.5121951219512194,2
1679,2,Hyancinth,PERSON,"People, including fictional",Positive,0.5121951219512194,2
1680,2,Belva Plain,PERSON,"People, including fictional",Positive,0.31034482758620685,2
1680,2,Belva Plain,PERSON,"People, including fictional",Positive,0.31034482758620685,2
1681,1,Belva Plain,GPE,"Countries, cities, states",Positive,0.7658079625292739,1
1681,1,Hyacinth,LOC,"Non-GPE locations, mountain ranges, bodies of water",Positive,0.7658079625292739,1
1681,1,second,ORDINAL,"""first"", ""second"", etc.",Positive,0.7658079625292739,1
1682,1,Belva Plain's,ORG,"Companies, agencies, institutions, etc.",Positive,0.2628992628992628,1
1682,1,Danielle,GPE,"Countries, cities, states",Positive,0.2628992628992628,1
1682,1,Hyacinth,LOC,"Non-GPE locations, mountain ranges, bodies of water",Positive,0.2628992628992628,1
1682,1,Belva Plain,FAC,"Buildings, airports, highways, bridges, etc.",Positive,0.2628992628992628,1
1682,1,book(s),GPE,"Countries, cities, states",Positive,0.2628992628992628,1
1683,2,Gerald,PERSON,"People, including fictional",Positive,0.7674418604651162,2
1683,2,Hyacinth,LOC,"Non-GPE locations, mountain ranges, bodies of water",Positive,0.7674418604651162,2
1683,2,two,CARDINAL,Numerals that do not fall under another type,Positive,0.7674418604651162,2
1683,2,Gerald,PERSON,"People, including fictional",Positive,0.7674418604651162,2
1683,2,Hyacinth,LOC,"Non-GPE locations, mountain ranges, bodies of water",Positive,0.7674418604651162,2
1683,2,Gerald,PERSON,"People, including fictional",Positive,0.7674418604651162,2
1683,2,the fateful night,TIME,Times smaller than a day,Positive,0.7674418604651162,2
1684,2,Belva Plain,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
1684,2,Hyacinth,LOC,"Non-GPE locations, mountain ranges, bodies of water",Positive,1.0,2
1684,2,Gerald,PERSON,"People, including fictional",Positive,1.0,2
1685,1,three,CARDINAL,Numerals that do not fall under another type,Negative,-0.7391304347826088,1
1687,2,Gift,PERSON,"People, including fictional",Positive,1.0,2
1687,2,twenty five years,DATE,Absolute or relative dates or periods,Positive,1.0,2
1688,1,one,CARDINAL,Numerals that do not fall under another type,Neutral,-0.090909090909091,1
1695,1,3 year old,DATE,Absolute or relative dates or periods,Negative,-0.5116279069767442,1
1695,1,winter,DATE,Absolute or relative dates or periods,Negative,-0.5116279069767442,1
1695,1,bin,PERSON,"People, including fictional",Negative,-0.5116279069767442,1
1696,1,one,CARDINAL,Numerals that do not fall under another type,Negative,-0.6666666666666666,1
1697,2,first,ORDINAL,"""first"", ""second"", etc.",Positive,1.0,2
1698,1,Steve Newcomb,PERSON,"People, including fictional",Negative,-0.7391304347826088,1
1699,1,US Specs,ORG,"Companies, agencies, institutions, etc.",Negative,-1.0,1
1699,1,UK,GPE,"Countries, cities, states",Negative,-1.0,1
1699,1,Golf,ORG,"Companies, agencies, institutions, etc.",Negative,-1.0,1
1700,2,FUN FUN FUN,ORG,"Companies, agencies, institutions, etc.",Positive,0.6946564885496183,2
1700,2,Tropico,ORG,"Companies, agencies, institutions, etc.",Positive,0.6946564885496183,2
1700,2,Rollercoaster Tycoon,PERSON,"People, including fictional",Positive,0.6946564885496183,2
1700,2,Virtual Resort,FAC,"Buildings, airports, highways, bridges, etc.",Positive,0.6946564885496183,2
1700,2,Spring Break,ORG,"Companies, agencies, institutions, etc.",Positive,0.6946564885496183,2
1700,2,11,CARDINAL,Numerals that do not fall under another type,Positive,0.6946564885496183,2
1700,2,12,CARDINAL,Numerals that do not fall under another type,Positive,0.6946564885496183,2
1700,2,5,CARDINAL,Numerals that do not fall under another type,Positive,0.6946564885496183,2
1701,2,every hour,TIME,Times smaller than a day,Positive,0.5180722891566266,2
1701,2,first,ORDINAL,"""first"", ""second"", etc.",Positive,0.5180722891566266,2
1701,2,about 200,CARDINAL,Numerals that do not fall under another type,Positive,0.5180722891566266,2
1701,2,every hour,TIME,Times smaller than a day,Positive,0.5180722891566266,2
1701,2,EXTREMELY,ORG,"Companies, agencies, institutions, etc.",Positive,0.5180722891566266,2
1701,2,LOVE,ORG,"Companies, agencies, institutions, etc.",Positive,0.5180722891566266,2
1702,2,many hours,TIME,Times smaller than a day,Positive,0.44444444444444436,2
1704,1,Spring Break,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,1
1704,1,the same day,DATE,Absolute or relative dates or periods,Positive,1.0,1
1704,1,Spring,DATE,Absolute or relative dates or periods,Positive,1.0,1
1705,1,Pros,PERSON,"People, including fictional",Neutral,0.05325443786982251,1
1705,1,U,ORG,"Companies, agencies, institutions, etc.",Neutral,0.05325443786982251,1
1705,1,first,ORDINAL,"""first"", ""second"", etc.",Neutral,0.05325443786982251,1
1705,1,two days,DATE,Absolute or relative dates or periods,Neutral,0.05325443786982251,1
1706,2,Linda Lee,PERSON,"People, including fictional",Positive,0.6172248803827751,2
1706,2,Bruce,PERSON,"People, including fictional",Positive,0.6172248803827751,2
1706,2,Bruce,PERSON,"People, including fictional",Positive,0.6172248803827751,2
1706,2,a Bruce Lee,PERSON,"People, including fictional",Positive,0.6172248803827751,2
1706,2,three,CARDINAL,Numerals that do not fall under another type,Positive,0.6172248803827751,2
1708,2,Clay,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
1708,2,Fall,WORK_OF_ART,"Titles of books, songs, etc.",Positive,1.0,2
1709,2,Sweet Dream Baby,PERSON,"People, including fictional",Positive,1.0,2
1709,2,a few weeks ago,DATE,Absolute or relative dates or periods,Positive,1.0,2
1709,2,Travis,PERSON,"People, including fictional",Positive,1.0,2
1709,2,Sterling Watson's,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
1709,2,Amazon,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
1709,2,Travis,PERSON,"People, including fictional",Positive,1.0,2
1709,2,first,ORDINAL,"""first"", ""second"", etc.",Positive,1.0,2
1710,2,Sweet Dream Baby,PERSON,"People, including fictional",Positive,0.3103448275862069,2
1710,2,first,ORDINAL,"""first"", ""second"", etc.",Positive,0.3103448275862069,2
1710,2,Travis,PERSON,"People, including fictional",Positive,0.3103448275862069,2
1710,2,Delia,GPE,"Countries, cities, states",Positive,0.3103448275862069,2
1710,2,Travis,PERSON,"People, including fictional",Positive,0.3103448275862069,2
1710,2,Delia,PERSON,"People, including fictional",Positive,0.3103448275862069,2
1711,2,summer nights,DATE,Absolute or relative dates or periods,Positive,1.0,2
1711,2,SWEET DREAM BABY,PERSON,"People, including fictional",Positive,1.0,2
1712,2,five,CARDINAL,Numerals that do not fall under another type,Negative,-0.30434782608695654,2
1712,2,LAURA,ORG,"Companies, agencies, institutions, etc.",Negative,-0.30434782608695654,2
1712,2,Larry Watson,PERSON,"People, including fictional",Negative,-0.30434782608695654,2
1712,2,Larry McMurtry,PERSON,"People, including fictional",Negative,-0.30434782608695654,2
1713,2,yesterday,DATE,Absolute or relative dates or periods,Positive,0.3103448275862069,2
1713,2,24 hours,TIME,Times smaller than a day,Positive,0.3103448275862069,2
1714,2,SWEET DREAM BABY:,PERSON,"People, including fictional",Neutral,-7.401486830834377e-17,2
1714,2,Faux-Faulkner,ORG,"Companies, agencies, institutions, etc.",Neutral,-7.401486830834377e-17,2
1714,2,Florida,GPE,"Countries, cities, states",Neutral,-7.401486830834377e-17,2
1714,2,SWEET DREAM BABY,PERSON,"People, including fictional",Neutral,-7.401486830834377e-17,2
1714,2,the '50s,DATE,Absolute or relative dates or periods,Neutral,-7.401486830834377e-17,2
1714,2,the fifties,DATE,Absolute or relative dates or periods,Neutral,-7.401486830834377e-17,2
1715,2,today,DATE,Absolute or relative dates or periods,Positive,1.0,2
1715,2,Morison,PERSON,"People, including fictional",Positive,1.0,2
1715,2,Times New Roman,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
1715,2,Plantin,LOC,"Non-GPE locations, mountain ranges, bodies of water",Positive,1.0,2
1715,2,Bembo,GPE,"Countries, cities, states",Positive,1.0,2
1715,2,Eric Gill,PERSON,"People, including fictional",Positive,1.0,2
1715,2,Perpetua,GPE,"Countries, cities, states",Positive,1.0,2
1715,2,Felicity,GPE,"Countries, cities, states",Positive,1.0,2
1716,2,80,MONEY,"Monetary values, including unit",Positive,0.5348837209302325,2
1716,2,3rd,ORDINAL,"""first"", ""second"", etc.",Positive,0.5348837209302325,2
1717,1,10,CARDINAL,Numerals that do not fall under another type,Positive,0.24528301886792447,1
1717,1,HELOC,ORG,"Companies, agencies, institutions, etc.",Positive,0.24528301886792447,1
1718,2,American,NORP,Nationalities or religious or political groups,Positive,1.0,2
1718,2,Gill,PERSON,"People, including fictional",Positive,1.0,2
1718,2,first,ORDINAL,"""first"", ""second"", etc.",Positive,1.0,2
1719,1,Harlequin Romance,PERSON,"People, including fictional",Negative,-0.25,1
1719,1,Harlequin Romance,PERSON,"People, including fictional",Negative,-0.25,1
1719,1,100%,PERCENT,"Percentage, including ""%""",Negative,-0.25,1
1721,1,Sri Lanka,GPE,"Countries, cities, states",Negative,-0.37931034482758624,1
1723,1,Kindle,LOC,"Non-GPE locations, mountain ranges, bodies of water",Negative,-0.25,1
1724,1,Melissa,PERSON,"People, including fictional",Positive,0.264705882352941,1
1724,1,two,CARDINAL,Numerals that do not fall under another type,Positive,0.264705882352941,1
1724,1,jargon,ORG,"Companies, agencies, institutions, etc.",Positive,0.264705882352941,1
1726,2,5,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
1728,1,Kindle,GPE,"Countries, cities, states",Negative,-0.4814814814814815,1
1728,1,Kindle,ORG,"Companies, agencies, institutions, etc.",Negative,-0.4814814814814815,1
1728,1,first,ORDINAL,"""first"", ""second"", etc.",Negative,-0.4814814814814815,1
1728,1,35%,PERCENT,"Percentage, including ""%""",Negative,-0.4814814814814815,1
1731,1,Jensen,PERSON,"People, including fictional",Positive,0.5652173913043478,1
1731,1,Jensen,PERSON,"People, including fictional",Positive,0.5652173913043478,1
1732,2,Trish Jensen,PERSON,"People, including fictional",Positive,1.0,2
1732,2,two,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
1732,2,Paige Hart,PERSON,"People, including fictional",Positive,1.0,2
1732,2,Ross Bennett,PERSON,"People, including fictional",Positive,1.0,2
1732,2,Tibetan Concupiscence Virus,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
1732,2,Paige,PERSON,"People, including fictional",Positive,1.0,2
1732,2,Paige,PERSON,"People, including fictional",Positive,1.0,2
1732,2,first,ORDINAL,"""first"", ""second"", etc.",Positive,1.0,2
1732,2,Jensen,PERSON,"People, including fictional",Positive,1.0,2
1733,2,Interesting Story,PERSON,"People, including fictional",Neutral,0.02439024390243894,2
1734,1,chapter 6,LAW,Named documents made into laws.,Positive,1.0,1
1734,1,1,CARDINAL,Numerals that do not fall under another type,Positive,1.0,1
1735,2,Por Una Mujer Bonita,ORG,"Companies, agencies, institutions, etc.",Positive,0.3333333333333333,2
1735,2,Pepe Aguilar,PERSON,"People, including fictional",Positive,0.3333333333333333,2
1735,2,one,CARDINAL,Numerals that do not fall under another type,Positive,0.3333333333333333,2
1735,2,WOW,ORG,"Companies, agencies, institutions, etc.",Positive,0.3333333333333333,2
1735,2,Ranchera,PERSON,"People, including fictional",Positive,0.3333333333333333,2
